filename,time_len
aaaaaoqv_s005_t003_preprocessed.pt,75000
aaaaaoqv_s007_t003_preprocessed.pt,200250
aaaaaoqv_s007_t002_preprocessed.pt,75000
aaaaaoqv_s007_t000_preprocessed.pt,75000
aaaaaoqv_s007_t001_preprocessed.pt,150250
aaaaaoqv_s007_t004_preprocessed.pt,150250
aaaaaoqv_s007_t005_preprocessed.pt,75000
aaaaaoqv_s003_t000_preprocessed.pt,315500
aaaaaoqv_s002_t001_preprocessed.pt,142500
aaaaaoqv_s002_t000_preprocessed.pt,779500
aaaaaoqv_s006_t002_preprocessed.pt,150250
aaaaaoqv_s006_t007_preprocessed.pt,75000
aaaaaoqv_s006_t003_preprocessed.pt,75000
aaaaaoqv_s006_t000_preprocessed.pt,75000
aaaaaoqv_s006_t006_preprocessed.pt,150250
aaaaaoqv_s006_t001_preprocessed.pt,150250
aaaaaoqv_s006_t008_preprocessed.pt,150250
aaaaaoqv_s006_t005_preprocessed.pt,75000
aaaaaoqv_s006_t004_preprocessed.pt,150250
aaaaaoqv_s004_t006_preprocessed.pt,75000
aaaaaoqv_s004_t005_preprocessed.pt,150250
aaaaaoqv_s004_t007_preprocessed.pt,150250
aaaaaoqv_s004_t002_preprocessed.pt,150250
aaaaaoqv_s004_t000_preprocessed.pt,75000
aaaaaoqv_s004_t004_preprocessed.pt,150250
aaaaaoqv_s004_t003_preprocessed.pt,75000
aaaaaoqv_s004_t001_preprocessed.pt,150250
aaaaaoqv_s001_t001_preprocessed.pt,103500
aaaaaoqv_s001_t002_preprocessed.pt,11250
aaaaaoqv_s001_t003_preprocessed.pt,112500
aaaaaoqv_s001_t000_preprocessed.pt,170750
aaaaaosn_s001_t000_preprocessed.pt,360500
aaaaaosy_s007_t008_preprocessed.pt,150250
aaaaaosy_s007_t005_preprocessed.pt,150250
aaaaaosy_s007_t006_preprocessed.pt,150250
aaaaaosy_s007_t001_preprocessed.pt,68250
aaaaaosy_s007_t004_preprocessed.pt,75000
aaaaaosy_s007_t007_preprocessed.pt,75000
aaaaaosy_s007_t003_preprocessed.pt,150250
aaaaaosy_s007_t002_preprocessed.pt,150250
aaaaaosy_s007_t009_preprocessed.pt,150250
aaaaaosy_s006_t000_preprocessed.pt,2913250
aaaaaosy_s005_t001_preprocessed.pt,327750
aaaaaosy_s003_t002_preprocessed.pt,150250
aaaaaosy_s003_t000_preprocessed.pt,150250
aaaaaosy_s003_t001_preprocessed.pt,150500
aaaaaosy_s003_t003_preprocessed.pt,150250
aaaaaosy_s003_t004_preprocessed.pt,150250
aaaaaosy_s001_t000_preprocessed.pt,33500
aaaaaosy_s001_t001_preprocessed.pt,278750
aaaaaosy_s004_t001_preprocessed.pt,196250
aaaaaosy_s004_t000_preprocessed.pt,123000
aaaaaosy_s002_t001_preprocessed.pt,150250
aaaaaosy_s002_t004_preprocessed.pt,150250
aaaaaosy_s002_t000_preprocessed.pt,150250
aaaaaosy_s002_t003_preprocessed.pt,150250
aaaaaosy_s002_t002_preprocessed.pt,150250
aaaaaosz_s004_t006_preprocessed.pt,75000
aaaaaosz_s004_t005_preprocessed.pt,75000
aaaaaosz_s004_t009_preprocessed.pt,150250
aaaaaosz_s004_t003_preprocessed.pt,75000
aaaaaosz_s004_t000_preprocessed.pt,75000
aaaaaosz_s004_t008_preprocessed.pt,75000
aaaaaosz_s004_t002_preprocessed.pt,150250
aaaaaosz_s004_t007_preprocessed.pt,150250
aaaaaosz_s004_t004_preprocessed.pt,150250
aaaaaosz_s004_t001_preprocessed.pt,150250
aaaaaosz_s006_t005_preprocessed.pt,150250
aaaaaosz_s006_t000_preprocessed.pt,1250
aaaaaosz_s006_t002_preprocessed.pt,150250
aaaaaosz_s006_t006_preprocessed.pt,83000
aaaaaosz_s006_t004_preprocessed.pt,150250
aaaaaosz_s006_t003_preprocessed.pt,150250
aaaaaosz_s006_t001_preprocessed.pt,73750
aaaaaosz_s005_t005_preprocessed.pt,150250
aaaaaosz_s005_t002_preprocessed.pt,150250
aaaaaosz_s005_t006_preprocessed.pt,75000
aaaaaosz_s005_t001_preprocessed.pt,150250
aaaaaosz_s005_t000_preprocessed.pt,75000
aaaaaosz_s005_t003_preprocessed.pt,75000
aaaaaosz_s005_t004_preprocessed.pt,150250
aaaaaosz_s005_t007_preprocessed.pt,150250
aaaaaosz_s003_t002_preprocessed.pt,75000
aaaaaosz_s003_t006_preprocessed.pt,150250
aaaaaosz_s003_t005_preprocessed.pt,75000
aaaaaosz_s003_t007_preprocessed.pt,75000
aaaaaosz_s003_t003_preprocessed.pt,150250
aaaaaosz_s003_t001_preprocessed.pt,150250
aaaaaosz_s003_t008_preprocessed.pt,150250
aaaaaosz_s003_t004_preprocessed.pt,75000
aaaaaosz_s003_t000_preprocessed.pt,75000
aaaaaosz_s001_t000_preprocessed.pt,604250
aaaaaosz_s002_t003_preprocessed.pt,150250
aaaaaosz_s002_t004_preprocessed.pt,75000
aaaaaosz_s002_t000_preprocessed.pt,75000
aaaaaosz_s002_t002_preprocessed.pt,150250
aaaaaosz_s002_t001_preprocessed.pt,150250
aaaaaosz_s002_t005_preprocessed.pt,150250
aaaaaotr_s001_t001_preprocessed.pt,339750
aaaaaotr_s001_t000_preprocessed.pt,12750
aaaaaosf_s001_t000_preprocessed.pt,329750
aaaaaorn_s001_t000_preprocessed.pt,309250
aaaaaorn_s003_t000_preprocessed.pt,165250
aaaaaorn_s003_t002_preprocessed.pt,34250
aaaaaorn_s003_t004_preprocessed.pt,605250
aaaaaorn_s003_t001_preprocessed.pt,83500
aaaaaorn_s003_t003_preprocessed.pt,12500
aaaaaorn_s002_t000_preprocessed.pt,395000
aaaaaotj_s001_t000_preprocessed.pt,390250
aaaaaosu_s001_t000_preprocessed.pt,375000
aaaaaosu_s002_t000_preprocessed.pt,335000
aaaaaotz_s001_t000_preprocessed.pt,382750
aaaaaoso_s001_t000_preprocessed.pt,415250
aaaaaorz_s003_t000_preprocessed.pt,335000
aaaaaorz_s002_t000_preprocessed.pt,322500
aaaaaorz_s001_t002_preprocessed.pt,335000
aaaaaorz_s001_t001_preprocessed.pt,10750
aaaaaorz_s001_t000_preprocessed.pt,9500
aaaaaorb_s002_t000_preprocessed.pt,903250
aaaaaorb_s001_t000_preprocessed.pt,380250
aaaaaotb_s001_t000_preprocessed.pt,375500
aaaaaoqu_s001_t000_preprocessed.pt,396250
aaaaaoqz_s001_t000_preprocessed.pt,369750
aaaaaott_s002_t001_preprocessed.pt,310250
aaaaaott_s002_t000_preprocessed.pt,8750
aaaaaott_s001_t000_preprocessed.pt,3500
aaaaaott_s001_t001_preprocessed.pt,312500
aaaaaouj_s001_t001_preprocessed.pt,324000
aaaaaouj_s002_t001_preprocessed.pt,323250
aaaaaouj_s002_t000_preprocessed.pt,5500
aaaaaorw_s001_t001_preprocessed.pt,304250
aaaaaorw_s001_t000_preprocessed.pt,11750
aaaaaouo_s001_t001_preprocessed.pt,307250
aaaaaouo_s001_t000_preprocessed.pt,43000
aaaaaori_s001_t000_preprocessed.pt,393500
aaaaaoul_s001_t001_preprocessed.pt,203250
aaaaaoul_s001_t000_preprocessed.pt,114250
aaaaaorr_s001_t001_preprocessed.pt,363500
aaaaaorr_s001_t000_preprocessed.pt,16500
aaaaaorq_s001_t000_preprocessed.pt,376000
aaaaaorp_s001_t000_preprocessed.pt,339250
aaaaaora_s002_t000_preprocessed.pt,375000
aaaaaora_s003_t000_preprocessed.pt,330750
aaaaaora_s004_t000_preprocessed.pt,357750
aaaaaora_s001_t000_preprocessed.pt,332000
aaaaaosp_s001_t000_preprocessed.pt,399000
aaaaaost_s001_t000_preprocessed.pt,161750
aaaaaost_s001_t001_preprocessed.pt,263500
aaaaaosb_s003_t008_preprocessed.pt,75000
aaaaaosb_s003_t007_preprocessed.pt,150250
aaaaaosb_s003_t000_preprocessed.pt,75000
aaaaaosb_s003_t003_preprocessed.pt,150250
aaaaaosb_s003_t004_preprocessed.pt,75000
aaaaaosb_s003_t006_preprocessed.pt,75000
aaaaaosb_s003_t005_preprocessed.pt,150250
aaaaaosb_s003_t001_preprocessed.pt,150250
aaaaaosb_s003_t002_preprocessed.pt,192250
aaaaaosb_s001_t001_preprocessed.pt,8000
aaaaaosb_s001_t000_preprocessed.pt,171500
aaaaaosb_s001_t003_preprocessed.pt,14250
aaaaaosb_s001_t002_preprocessed.pt,144000
aaaaaosb_s005_t003_preprocessed.pt,150250
aaaaaosb_s005_t001_preprocessed.pt,150250
aaaaaosb_s005_t000_preprocessed.pt,150250
aaaaaosb_s005_t004_preprocessed.pt,150250
aaaaaosb_s005_t002_preprocessed.pt,150250
aaaaaosb_s002_t001_preprocessed.pt,319500
aaaaaosb_s004_t002_preprocessed.pt,150250
aaaaaosb_s004_t001_preprocessed.pt,150250
aaaaaosb_s004_t006_preprocessed.pt,75000
aaaaaosb_s004_t004_preprocessed.pt,150250
aaaaaosb_s004_t008_preprocessed.pt,75000
aaaaaosb_s004_t009_preprocessed.pt,150250
aaaaaosb_s004_t003_preprocessed.pt,75000
aaaaaosb_s004_t005_preprocessed.pt,75000
aaaaaosb_s004_t000_preprocessed.pt,75000
aaaaaosb_s004_t007_preprocessed.pt,150250
aaaaaotq_s001_t000_preprocessed.pt,397750
aaaaaoud_s003_t004_preprocessed.pt,186500
aaaaaoud_s003_t000_preprocessed.pt,75000
aaaaaoud_s003_t003_preprocessed.pt,150250
aaaaaoud_s003_t001_preprocessed.pt,150250
aaaaaoud_s003_t002_preprocessed.pt,150250
aaaaaoud_s002_t002_preprocessed.pt,150250
aaaaaoud_s002_t004_preprocessed.pt,150250
aaaaaoud_s002_t005_preprocessed.pt,150250
aaaaaoud_s002_t003_preprocessed.pt,75000
aaaaaoud_s002_t000_preprocessed.pt,75000
aaaaaoud_s002_t007_preprocessed.pt,150250
aaaaaoud_s002_t001_preprocessed.pt,150250
aaaaaoud_s002_t006_preprocessed.pt,150250
aaaaaoud_s001_t004_preprocessed.pt,35750
aaaaaoud_s001_t006_preprocessed.pt,223750
aaaaaoud_s001_t001_preprocessed.pt,45000
aaaaaoud_s001_t002_preprocessed.pt,5750
aaaaaoud_s001_t005_preprocessed.pt,30000
aaaaaoui_s001_t001_preprocessed.pt,184500
aaaaaoui_s001_t000_preprocessed.pt,132000
aaaaaoui_s002_t001_preprocessed.pt,344500
aaaaaoro_s001_t000_preprocessed.pt,104250
aaaaaoro_s001_t001_preprocessed.pt,366750
aaaaaoro_s003_t000_preprocessed.pt,327250
aaaaaoro_s002_t000_preprocessed.pt,312750
aaaaaosx_s001_t000_preprocessed.pt,389000
aaaaaotw_s001_t000_preprocessed.pt,375250
aaaaaouc_s001_t000_preprocessed.pt,300250
aaaaaouc_s001_t001_preprocessed.pt,86500
aaaaaouc_s001_t002_preprocessed.pt,439250
aaaaaotm_s001_t000_preprocessed.pt,375500
aaaaaosr_s001_t000_preprocessed.pt,373500
aaaaaosr_s002_t000_preprocessed.pt,391500
aaaaaotn_s001_t000_preprocessed.pt,394750
aaaaaorh_s001_t000_preprocessed.pt,328500
aaaaaoub_s001_t001_preprocessed.pt,324750
aaaaaotc_s001_t000_preprocessed.pt,384500
aaaaaors_s001_t001_preprocessed.pt,302000
aaaaaors_s001_t000_preprocessed.pt,29250
aaaaaosl_s001_t000_preprocessed.pt,312500
aaaaaosl_s005_t001_preprocessed.pt,150250
aaaaaosl_s005_t000_preprocessed.pt,150250
aaaaaosl_s005_t003_preprocessed.pt,150250
aaaaaosl_s005_t005_preprocessed.pt,151000
aaaaaosl_s005_t002_preprocessed.pt,150250
aaaaaosl_s005_t004_preprocessed.pt,150250
aaaaaosl_s002_t000_preprocessed.pt,175750
aaaaaosl_s004_t003_preprocessed.pt,150250
aaaaaosl_s004_t005_preprocessed.pt,150250
aaaaaosl_s004_t004_preprocessed.pt,150250
aaaaaosl_s004_t001_preprocessed.pt,150250
aaaaaosl_s004_t000_preprocessed.pt,150250
aaaaaosl_s004_t002_preprocessed.pt,150250
aaaaaosl_s003_t002_preprocessed.pt,150250
aaaaaosl_s003_t000_preprocessed.pt,1750
aaaaaosl_s003_t001_preprocessed.pt,150250
aaaaaosl_s003_t005_preprocessed.pt,150250
aaaaaosl_s003_t004_preprocessed.pt,150250
aaaaaosl_s003_t003_preprocessed.pt,150250
aaaaaosm_s001_t000_preprocessed.pt,366500
aaaaaoto_s001_t000_preprocessed.pt,420500
aaaaaosv_s001_t000_preprocessed.pt,345000
aaaaaoug_s001_t001_preprocessed.pt,296750
aaaaaoug_s001_t000_preprocessed.pt,15250
aaaaaork_s001_t000_preprocessed.pt,95500
aaaaaork_s001_t001_preprocessed.pt,237750
aaaaaosh_s002_t000_preprocessed.pt,165250
aaaaaosh_s002_t002_preprocessed.pt,508250
aaaaaosh_s002_t001_preprocessed.pt,140000
aaaaaosh_s001_t000_preprocessed.pt,392000
aaaaaosa_s006_t010_preprocessed.pt,150250
aaaaaosa_s006_t000_preprocessed.pt,75000
aaaaaosa_s006_t001_preprocessed.pt,150250
aaaaaosa_s006_t006_preprocessed.pt,150250
aaaaaosa_s006_t004_preprocessed.pt,1250
aaaaaosa_s006_t005_preprocessed.pt,75000
aaaaaosa_s006_t007_preprocessed.pt,75000
aaaaaosa_s006_t009_preprocessed.pt,75000
aaaaaosa_s006_t002_preprocessed.pt,150250
aaaaaosa_s006_t008_preprocessed.pt,150250
aaaaaosa_s006_t003_preprocessed.pt,75000
aaaaaosa_s004_t005_preprocessed.pt,150250
aaaaaosa_s004_t004_preprocessed.pt,150250
aaaaaosa_s004_t007_preprocessed.pt,75000
aaaaaosa_s004_t006_preprocessed.pt,1250
aaaaaosa_s004_t010_preprocessed.pt,1250
aaaaaosa_s004_t015_preprocessed.pt,1250
aaaaaosa_s004_t009_preprocessed.pt,1250
aaaaaosa_s004_t013_preprocessed.pt,150250
aaaaaosa_s004_t003_preprocessed.pt,56250
aaaaaosa_s004_t011_preprocessed.pt,1500
aaaaaosa_s004_t002_preprocessed.pt,10000
aaaaaosa_s004_t016_preprocessed.pt,75000
aaaaaosa_s004_t017_preprocessed.pt,150250
aaaaaosa_s005_t006_preprocessed.pt,75000
aaaaaosa_s005_t005_preprocessed.pt,150250
aaaaaosa_s005_t008_preprocessed.pt,75000
aaaaaosa_s005_t004_preprocessed.pt,75000
aaaaaosa_s005_t007_preprocessed.pt,150250
aaaaaosa_s005_t010_preprocessed.pt,75000
aaaaaosa_s005_t003_preprocessed.pt,150250
aaaaaosa_s005_t002_preprocessed.pt,7500
aaaaaosa_s005_t000_preprocessed.pt,75000
aaaaaosa_s005_t009_preprocessed.pt,150250
aaaaaosa_s005_t001_preprocessed.pt,9750
aaaaaosa_s005_t011_preprocessed.pt,150250
aaaaaosa_s008_t003_preprocessed.pt,70250
aaaaaosa_s008_t000_preprocessed.pt,75000
aaaaaosa_s008_t005_preprocessed.pt,75000
aaaaaosa_s008_t009_preprocessed.pt,150250
aaaaaosa_s008_t006_preprocessed.pt,75000
aaaaaosa_s008_t002_preprocessed.pt,4750
aaaaaosa_s008_t004_preprocessed.pt,150250
aaaaaosa_s008_t007_preprocessed.pt,589500
aaaaaosa_s008_t008_preprocessed.pt,75000
aaaaaosa_s008_t001_preprocessed.pt,150250
aaaaaosa_s003_t001_preprocessed.pt,20000
aaaaaosa_s003_t000_preprocessed.pt,3688000
aaaaaosa_s001_t000_preprocessed.pt,366750
aaaaaosa_s007_t005_preprocessed.pt,1250
aaaaaosa_s007_t011_preprocessed.pt,7500
aaaaaosa_s007_t004_preprocessed.pt,150250
aaaaaosa_s007_t012_preprocessed.pt,1500
aaaaaosa_s007_t007_preprocessed.pt,1750
aaaaaosa_s007_t013_preprocessed.pt,150250
aaaaaosa_s007_t009_preprocessed.pt,1500
aaaaaosa_s007_t006_preprocessed.pt,5500
aaaaaosa_s007_t003_preprocessed.pt,150250
aaaaaosa_s007_t010_preprocessed.pt,150250
aaaaaosa_s007_t008_preprocessed.pt,150250
aaaaaosa_s007_t001_preprocessed.pt,1250
aaaaaosa_s007_t000_preprocessed.pt,75000
aaaaaosa_s002_t000_preprocessed.pt,20250
aaaaaosa_s002_t001_preprocessed.pt,287500
aaaaaosk_s001_t000_preprocessed.pt,471250
aaaaaort_s001_t001_preprocessed.pt,121250
aaaaaort_s001_t000_preprocessed.pt,224500
aaaaaote_s001_t000_preprocessed.pt,377750
aaaaaory_s002_t001_preprocessed.pt,311250
aaaaaory_s001_t001_preprocessed.pt,237000
aaaaaory_s001_t000_preprocessed.pt,101250
aaaaaots_s001_t000_preprocessed.pt,6500
aaaaaots_s001_t001_preprocessed.pt,316000
aaaaaouk_s008_t001_preprocessed.pt,5000
aaaaaouk_s008_t005_preprocessed.pt,185000
aaaaaouk_s008_t000_preprocessed.pt,136000
aaaaaouk_s008_t003_preprocessed.pt,133500
aaaaaouk_s008_t004_preprocessed.pt,150250
aaaaaouk_s008_t002_preprocessed.pt,150250
aaaaaouk_s005_t004_preprocessed.pt,150250
aaaaaouk_s005_t001_preprocessed.pt,150250
aaaaaouk_s005_t000_preprocessed.pt,150250
aaaaaouk_s005_t002_preprocessed.pt,148750
aaaaaouk_s005_t003_preprocessed.pt,150250
aaaaaouk_s004_t006_preprocessed.pt,143000
aaaaaouk_s004_t002_preprocessed.pt,21500
aaaaaouk_s004_t004_preprocessed.pt,138500
aaaaaouk_s004_t000_preprocessed.pt,130250
aaaaaouk_s004_t005_preprocessed.pt,150250
aaaaaouk_s004_t001_preprocessed.pt,1750
aaaaaouk_s004_t003_preprocessed.pt,150250
aaaaaouk_s006_t000_preprocessed.pt,150250
aaaaaouk_s006_t002_preprocessed.pt,150250
aaaaaouk_s006_t001_preprocessed.pt,150250
aaaaaouk_s006_t003_preprocessed.pt,150250
aaaaaouk_s007_t001_preprocessed.pt,346000
aaaaaouk_s003_t001_preprocessed.pt,324000
aaaaaouk_s001_t000_preprocessed.pt,348250
aaaaaota_s003_t000_preprocessed.pt,330000
aaaaaota_s001_t000_preprocessed.pt,50750
aaaaaota_s001_t001_preprocessed.pt,343250
aaaaaota_s002_t000_preprocessed.pt,646750
aaaaaouf_s001_t000_preprocessed.pt,9250
aaaaaouf_s001_t001_preprocessed.pt,352500
aaaaaoth_s002_t000_preprocessed.pt,384000
aaaaaoth_s001_t000_preprocessed.pt,384750
aaaaaosg_s001_t001_preprocessed.pt,383500
aaaaaoqw_s004_t005_preprocessed.pt,75000
aaaaaoqw_s004_t004_preprocessed.pt,80000
aaaaaoqw_s004_t006_preprocessed.pt,72000
aaaaaoqw_s004_t008_preprocessed.pt,75000
aaaaaoqw_s004_t003_preprocessed.pt,66750
aaaaaoqw_s004_t007_preprocessed.pt,75000
aaaaaoqw_s004_t001_preprocessed.pt,150250
aaaaaoqw_s004_t009_preprocessed.pt,75000
aaaaaoqw_s004_t000_preprocessed.pt,75000
aaaaaoqw_s004_t002_preprocessed.pt,72000
aaaaaoqw_s008_t000_preprocessed.pt,384000
aaaaaoqw_s007_t001_preprocessed.pt,2432750
aaaaaoqw_s007_t000_preprocessed.pt,2500
aaaaaoqw_s003_t007_preprocessed.pt,150250
aaaaaoqw_s003_t006_preprocessed.pt,75000
aaaaaoqw_s003_t010_preprocessed.pt,75000
aaaaaoqw_s003_t002_preprocessed.pt,90750
aaaaaoqw_s003_t003_preprocessed.pt,72250
aaaaaoqw_s003_t004_preprocessed.pt,75000
aaaaaoqw_s003_t005_preprocessed.pt,73500
aaaaaoqw_s003_t000_preprocessed.pt,161500
aaaaaoqw_s003_t008_preprocessed.pt,75000
aaaaaoqw_s003_t009_preprocessed.pt,65750
aaaaaoqw_s006_t001_preprocessed.pt,150250
aaaaaoqw_s006_t003_preprocessed.pt,150250
aaaaaoqw_s006_t009_preprocessed.pt,150250
aaaaaoqw_s006_t005_preprocessed.pt,150250
aaaaaoqw_s006_t006_preprocessed.pt,75000
aaaaaoqw_s006_t008_preprocessed.pt,75000
aaaaaoqw_s006_t000_preprocessed.pt,75000
aaaaaoqw_s006_t007_preprocessed.pt,150250
aaaaaoqw_s006_t004_preprocessed.pt,75000
aaaaaoqw_s006_t002_preprocessed.pt,75000
aaaaaoqw_s005_t003_preprocessed.pt,150250
aaaaaoqw_s005_t008_preprocessed.pt,75000
aaaaaoqw_s005_t000_preprocessed.pt,75000
aaaaaoqw_s005_t004_preprocessed.pt,75000
aaaaaoqw_s005_t005_preprocessed.pt,150250
aaaaaoqw_s005_t007_preprocessed.pt,150250
aaaaaoqw_s005_t001_preprocessed.pt,150250
aaaaaoqw_s005_t002_preprocessed.pt,75000
aaaaaoqw_s005_t010_preprocessed.pt,150250
aaaaaoqw_s005_t006_preprocessed.pt,75000
aaaaaoqw_s005_t009_preprocessed.pt,150250
aaaaaoqw_s002_t000_preprocessed.pt,305500
aaaaaoqw_s001_t000_preprocessed.pt,388750
aaaaaoru_s002_t000_preprocessed.pt,378000
aaaaaoru_s001_t000_preprocessed.pt,31000
aaaaaoru_s001_t001_preprocessed.pt,339250
aaaaaoru_s003_t001_preprocessed.pt,312750
aaaaaoru_s003_t000_preprocessed.pt,3500
aaaaaorc_s002_t000_preprocessed.pt,320250
aaaaaorc_s003_t000_preprocessed.pt,148000
aaaaaorc_s003_t001_preprocessed.pt,169000
aaaaaorc_s001_t001_preprocessed.pt,151500
aaaaaorc_s001_t000_preprocessed.pt,223750
aaaaaosd_s005_t000_preprocessed.pt,310250
aaaaaosd_s001_t001_preprocessed.pt,295750
aaaaaosd_s001_t000_preprocessed.pt,21250
aaaaaosd_s002_t000_preprocessed.pt,150250
aaaaaosd_s002_t005_preprocessed.pt,80000
aaaaaosd_s002_t003_preprocessed.pt,150250
aaaaaosd_s002_t004_preprocessed.pt,150250
aaaaaosd_s002_t002_preprocessed.pt,150250
aaaaaosd_s002_t001_preprocessed.pt,150250
aaaaaosd_s003_t000_preprocessed.pt,1884000
aaaaaosd_s004_t000_preprocessed.pt,151250
aaaaaosq_s001_t000_preprocessed.pt,378750
aaaaajlw_s001_t000_preprocessed.pt,303250
aaaaajiy_s001_t001_preprocessed.pt,300500
aaaaajlk_s001_t000_preprocessed.pt,307000
aaaaajin_s001_t000_preprocessed.pt,304250
aaaaajkg_s001_t000_preprocessed.pt,345250
aaaaajjx_s001_t000_preprocessed.pt,351000
aaaaajkn_s001_t000_preprocessed.pt,301000
aaaaajjp_s001_t000_preprocessed.pt,307250
aaaaajlx_s002_t000_preprocessed.pt,303250
aaaaajlx_s001_t001_preprocessed.pt,300750
aaaaajkv_s003_t000_preprocessed.pt,302250
aaaaajkv_s002_t000_preprocessed.pt,38250
aaaaajkv_s002_t001_preprocessed.pt,142500
aaaaajkv_s002_t002_preprocessed.pt,122000
aaaaajkv_s001_t001_preprocessed.pt,298000
aaaaajjf_s001_t000_preprocessed.pt,104250
aaaaajjf_s001_t002_preprocessed.pt,163000
aaaaajjf_s001_t003_preprocessed.pt,662000
aaaaajjf_s001_t001_preprocessed.pt,35250
aaaaajku_s001_t000_preprocessed.pt,328000
aaaaajlp_s001_t000_preprocessed.pt,300750
aaaaajjs_s001_t000_preprocessed.pt,303000
aaaaajiu_s001_t000_preprocessed.pt,312000
aaaaajlz_s001_t000_preprocessed.pt,708750
aaaaajij_s001_t000_preprocessed.pt,300750
aaaaajix_s001_t000_preprocessed.pt,300500
aaaaajix_s002_t001_preprocessed.pt,124250
aaaaajix_s002_t000_preprocessed.pt,34750
aaaaajix_s002_t002_preprocessed.pt,578250
aaaaajlc_s001_t000_preprocessed.pt,300250
aaaaajli_s002_t000_preprocessed.pt,249250
aaaaajli_s002_t001_preprocessed.pt,51750
aaaaajli_s001_t002_preprocessed.pt,149250
aaaaajli_s001_t001_preprocessed.pt,151750
aaaaajlm_s001_t001_preprocessed.pt,259500
aaaaajlm_s001_t000_preprocessed.pt,42250
aaaaajlt_s001_t000_preprocessed.pt,349500
aaaaajll_s001_t000_preprocessed.pt,345250
aaaaajis_s001_t001_preprocessed.pt,197000
aaaaajis_s001_t002_preprocessed.pt,223250
aaaaajle_s001_t000_preprocessed.pt,301250
aaaaajit_s001_t001_preprocessed.pt,308000
aaaaajja_s001_t000_preprocessed.pt,300750
aaaaajkm_s001_t000_preprocessed.pt,301000
aaaaajjd_s001_t000_preprocessed.pt,360500
aaaaajjd_s002_t000_preprocessed.pt,331250
aaaaajjd_s003_t000_preprocessed.pt,364750
aaaaajkx_s001_t001_preprocessed.pt,302500
aaaaajls_s001_t001_preprocessed.pt,298250
aaaaajmc_s001_t000_preprocessed.pt,542250
aaaaajmc_s001_t001_preprocessed.pt,160750
aaaaajjl_s001_t000_preprocessed.pt,302750
aaaaajma_s001_t000_preprocessed.pt,300750
aaaaajlf_s001_t001_preprocessed.pt,292750
aaaaajlf_s001_t000_preprocessed.pt,10250
aaaaajln_s001_t001_preprocessed.pt,450250
aaaaajln_s001_t000_preprocessed.pt,300250
aaaaajkl_s001_t001_preprocessed.pt,1250
aaaaajkl_s001_t002_preprocessed.pt,163000
aaaaajkl_s001_t000_preprocessed.pt,137500
aaaaajii_s001_t001_preprocessed.pt,298500
aaaaajkj_s002_t000_preprocessed.pt,306000
aaaaajkj_s001_t001_preprocessed.pt,297500
aaaaajjg_s001_t000_preprocessed.pt,351000
aaaaajlu_s001_t000_preprocessed.pt,300750
aaaaajiz_s001_t000_preprocessed.pt,360500
aaaaajjm_s001_t000_preprocessed.pt,137500
aaaaajjm_s001_t001_preprocessed.pt,349500
aaaaajkf_s002_t002_preprocessed.pt,540500
aaaaajkf_s002_t001_preprocessed.pt,355250
aaaaajkf_s001_t000_preprocessed.pt,346000
aaaaajkp_s003_t029_preprocessed.pt,73000
aaaaajkp_s003_t028_preprocessed.pt,56500
aaaaajkp_s003_t024_preprocessed.pt,11750
aaaaajkp_s003_t014_preprocessed.pt,212500
aaaaajkp_s003_t016_preprocessed.pt,15250
aaaaajkp_s003_t003_preprocessed.pt,6000
aaaaajkp_s003_t019_preprocessed.pt,30250
aaaaajkp_s003_t018_preprocessed.pt,4500
aaaaajkp_s003_t005_preprocessed.pt,23250
aaaaajkp_s003_t009_preprocessed.pt,103250
aaaaajkp_s003_t007_preprocessed.pt,1250
aaaaajkp_s003_t017_preprocessed.pt,5250
aaaaajkp_s003_t001_preprocessed.pt,115500
aaaaajkp_s003_t006_preprocessed.pt,66750
aaaaajkp_s003_t015_preprocessed.pt,4500
aaaaajkp_s003_t022_preprocessed.pt,1708500
aaaaajkp_s003_t012_preprocessed.pt,5750
aaaaajkp_s003_t021_preprocessed.pt,74000
aaaaajkp_s003_t002_preprocessed.pt,12750
aaaaajkp_s003_t008_preprocessed.pt,30500
aaaaajkp_s003_t025_preprocessed.pt,1250
aaaaajkp_s003_t000_preprocessed.pt,24250
aaaaajkp_s003_t026_preprocessed.pt,35250
aaaaajkp_s003_t013_preprocessed.pt,5500
aaaaajkp_s003_t030_preprocessed.pt,142750
aaaaajkp_s003_t023_preprocessed.pt,26500
aaaaajkp_s003_t027_preprocessed.pt,42000
aaaaajkp_s003_t010_preprocessed.pt,33750
aaaaajkp_s003_t011_preprocessed.pt,5000
aaaaajkp_s003_t004_preprocessed.pt,3250
aaaaajkp_s001_t000_preprocessed.pt,168000
aaaaajkp_s001_t001_preprocessed.pt,41250
aaaaajkp_s001_t002_preprocessed.pt,90750
aaaaajkp_s002_t000_preprocessed.pt,354500
aaaaajmb_s001_t000_preprocessed.pt,300250
aaaaajkk_s001_t000_preprocessed.pt,300250
aaaaajks_s001_t000_preprocessed.pt,307750
aaaaajkt_s001_t000_preprocessed.pt,302250
aaaaajkt_s002_t001_preprocessed.pt,290750
aaaaajkt_s002_t000_preprocessed.pt,9750
aaaaajiw_s001_t000_preprocessed.pt,306250
aaaaajjy_s002_t000_preprocessed.pt,375250
